Model,SKU,Name,Brand,Url,Size,Processor Type,Processor,Price,Memory(GB),Storage,Color,Review Numbers,Average Ranking
MLH82LL/AR ,6384472 ,"MacBook 12"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-12-laptop-intel-core-m5-8gb-memory-512gb-flash-storage-pre-owned-space-gray/6384472.p?skuId=6384472,12,Intel,Intel Core m5,1049.99,512,Pre-Owned,Space Gray,4021,0
MLH12LL/AR ,6384471 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-8gb-memory-256gb-ssd-pre-owned-space-gray/6384471.p?skuId=6384471,13.3,Intel,Intel Core i5,1199.99,256,Pre-Owned,Space Gray,4021,0
MF841LL/A ,6309143 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-8gb-memory-512gb-flash-storage-pre-owned-silver/6309143.p?skuId=6309143,13.3,Intel,Intel Core i5,1099.99,512,Pre-Owned,Silver,2,5.0
13510582 ,6336469 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-8gb-memory-512gb-solid-state-drive-silver/6336469.p?skuId=6336469,13.3,Intel,Intel Core i5,0,8,512GB Solid State Drive,Silver,1,4.1
13687710 ,6363363 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-1tb-solid-state-drive-space-gray/6363363.p?skuId=6363363,15.4,Intel,Intel Core i9,3749.99,32,1TB Solid State Drive,Space Gray,2,5.0
MF840LL/A ,6309150 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-8gb-memory-256gb-flash-storage-pre-owned-silver/6309150.p?skuId=6309150,13.3,Intel,Intel Core i5,999.99,256,Pre-Owned,Silver,2,3.0
MJY42LL/A ,5722608 ,"Macbook® 12"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-12-refurbished-laptop-intel-core-m-8gb-memory-512gb-solid-state-drive-space-gray/5722608.p?skuId=5722608,12,Intel,Intel Core M,899.99,8,512GB Solid State Drive,Space Gray,3,4.3
13687563 ,6363230 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-16gb-memory-512gb-solid-state-drive-space-gray/6363230.p?skuId=6363230,15.4,Intel,Intel Core i9,0,16,512GB Solid State Drive,Space Gray,0,0
MK4M2LL/A ,5722604 ,"Macbook® 12"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-12-laptop-intel-core-m-8gb-memory-256gb-solid-state-drive-pre-owned-gold/5722604.p?skuId=5722604,12,Intel,Intel Core M,899.99,256,Pre-Owned,Gold,6,4.2
MNQF2LL/AR ,6384473 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-8gb-memory-512gb-ssd-pre-owned-space-gray/6384473.p?skuId=6384473,13.3,Intel,Intel Core i5,1399.99,512,Pre-Owned,Space Gray,4021,0
13687587 ,6363235 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-16gb-memory-1tb-solid-state-drive-space-gray/6363235.p?skuId=6363235,15.4,Intel,Intel Core i7,2699.99,16,1TB Solid State Drive,Space Gray,4021,0
MD101LL/A-4GB-500SSD ,6384458 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-4gb-memory-500gb-ssd-pre-owned-silver/6384458.p?skuId=6384458,13.3,Intel,Intel Core i5,499.99,500,Pre-Owned,Silver,17,4.0
13687526 ,6363218 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-32gb-memory-1tb-solid-state-drive-silver/6363218.p?skuId=6363218,15.4,Intel,Intel Core i7,3099.99,32,1TB Solid State Drive,Silver,4021,0
13687556 ,6363322 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-32gb-memory-1tb-solid-state-drive-space-gray/6363322.p?skuId=6363322,15.4,Intel,Intel Core i7,3099.99,32,1TB Solid State Drive,Space Gray,4021,0
Z0UU0000S ,6260981 ,MacBook Air®,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-display-intel-core-i7-8gb-memory-128gb-solid-state-drive-silver/6260981.p?skuId=6260981,13.3,Intel,Intel Core i7,1149.99,8,128GB Solid State Drive,Silver,2,5.0
13687572 ,6363240 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-1tb-solid-state-drive-space-gray/6363240.p?skuId=6363240,15.4,Intel,Intel Core i9,3299.99,32,1TB Solid State Drive,Space Gray,4021,0
MLL42LL/A ,6280418 ,"MacBook Pro 13.3"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-refurbished-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-space-gray/6280418.p?skuId=6280418,13.3,Intel,Intel Core i5,1199.99,8,256GB Solid State Drive,Space Gray,4021,4.0
13720887 ,6385766 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-16gb-memory-512gb-solid-state-drive-space-gray/6385766.p?skuId=6385766,13.3,Intel,Intel Core i5,1699.99,16,512GB Solid State Drive,Space Gray,9,4.5
13720886 ,6385765 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-16gb-memory-256gb-solid-state-drive-space-gray/6385765.p?skuId=6385765,13.3,Intel,Intel Core i5,1499.99,16,256GB Solid State Drive,Space Gray,9,4.5
13721099 ,6385764 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-8gb-memory-512gb-solid-state-drive-space-gray/6385764.p?skuId=6385764,13.3,Intel,Intel Core i5,1499.99,8,512GB Solid State Drive,Space Gray,9,4.5
Z0UV0001D ,6260984 ,MacBook Air®,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-display-intel-core-i5-8gb-memory-512gb-solid-state-drive-silver/6260984.p?skuId=6260984,13.3,Intel,Intel Core i5,1399.99,8,512GB Solid State Drive,Silver,6,4.0
13687614 ,6363208 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-16gb-memory-1tb-solid-state-drive-space-gray/6363208.p?skuId=6363208,15.4,Intel,Intel Core i9,2799.99,16,1TB Solid State Drive,Space Gray,0,0
MNYF2LL/A ,4598800 ,MacBook®,Apple,https://www.bestbuy.com/site/apple-macbook-12-display-intel-core-m3-8gb-memory-256gb-flash-storage-latest-model-space-gray/4598800.p?skuId=4598800,12,Intel,Intel Core M3,0,8,256GB Flash Storage (Latest Model),Space Gray,1188,4.3
MPXQ2LL/A ,5721723 ,MacBook Pro®,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-intel-core-i5-8-gb-memory-128gb-flash-storage-space-gray/5721723.p?skuId=5721723,13,Intel,Intel Core i5,0,8,128GB Flash Storage,Space Gray,7320,0
MR9Q2LL/A ,5998400 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-space-gray/5998400.p?skuId=5998400,13,Intel,Intel Core i5,0,8,256GB SSD,Space Gray,2088,0
MR932LL/A ,5998604 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-555x-256gb-ssd-space-gray/5998604.p?skuId=5998604,15,AMD,AMD Radeon Pro 555X,0,AMD Radeon Pro 555X,256GB SSD,Space Gray,1580,0
MNYJ2LL/A ,4599400 ,MacBook®,Apple,https://www.bestbuy.com/site/apple-macbook-12-display-intel-core-i5-8gb-memory-512gb-flash-storage-latest-model-silver/4599400.p?skuId=4599400,12,Intel,Intel Core i5,0,8,512GB Flash Storage (Latest Model),Silver,77,0
MNYH2LL/A ,4598989 ,MacBook®,Apple,https://www.bestbuy.com/site/apple-macbook-12-display-intel-core-m3-8gb-memory-256gb-flash-storage-latest-model-silver/4598989.p?skuId=4598989,12,Intel,Intel Core M3,0,8,256GB Flash Storage (Latest Model),Silver,1188,0
MR9V2LL/A ,5998603 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-512gb-ssd-silver/5998603.p?skuId=5998603,13,Intel,Intel Core i5,0,8,512GB SSD,Silver,623,0
Z0UU0003V ,6261010 ,MacBook Air®,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-display-intel-core-i7-8gb-memory-256gb-solid-state-drive-silver/6261010.p?skuId=6261010,13.3,Intel,Intel Core i7,0,8,256GB Solid State Drive,Silver,9,0
Z0UC0002Z ,6260993 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-display-intel-core-i7-16gb-memory-amd-radeon-pro-560-2tb-solid-state-drive-space-gray/6260993.p?skuId=6260993,15.4,AMD,AMD Radeon Pro 560,0,AMD Radeon Pro 560,2TB Solid State Drive,Space Gray,1,0
MQ002LL/A ,6200717 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-intel-core-i7-16gb-memory-1tb-ssd-space-gray/6200717.p?skuId=6200717,13,Intel,Intel Core i7,0,16,1TB SSD,Space Gray,53,0
MR972LL/A ,5998601 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-560x-512gb-ssd-silver/5998601.p?skuId=5998601,15,AMD,AMD Radeon Pro 560X,0,AMD Radeon Pro 560X,512GB SSD,Silver,923,0
MR9R2LL/A ,5998503 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-512gb-ssd-space-gray/5998503.p?skuId=5998503,13,Intel,Intel Core i5,0,8,512GB SSD,Space Gray,623,0
MREA2LL/A ,5998706 ,MacBook Air,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-retina-display-intel-core-i5-8gb-memory-128gb-flash-storage-silver/5998706.p?skuId=5998706,13.3,Intel,Intel Core i5,0,8,128GB Flash Storage,Silver,3277,0
MHN-00001 ,6261393 ,Surface Go,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-go-10-touch-screen-intel-pentium-gold-4gb-memory-64gb-storage-silver/6261393.p?skuId=6261393,10,Intel,Intel Pentium Gold,299.0,4,64GB Storage,Silver,1163,4.6
VGY-00001 ,6374327 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i5-8gb-memory-128gb-solid-state-drive-latest-model-platinum/6374327.p?skuId=6374327,13.5,Intel,Intel Core i5,799.0,8,128GB Solid State Drive (Latest Model),Platinum,12,4.0
PGU-00001 ,6333202 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-13-5-touch-screen-pixelsense-2-in-1-laptop-intel-core-i5-8gb-memory-256gb-ssd-platinum/6333202.p?skuId=6333202,13.5,Intel,Intel Core i5,1299.0,8,256GB SSD,Platinum,330,4.8
V4C-00043 ,6374329 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-cobalt-blue/6374329.p?skuId=6374329,13.5,Intel,Intel Core i5,1099.0,8,256GB Solid State Drive (Latest Model),Cobalt Blue,84,4.7
V4C-00001 ,6374330 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-platinum/6374330.p?skuId=6374330,13.5,Intel,Intel Core i5,1099.0,8,256GB Solid State Drive (Latest Model),Platinum,84,4.7
V4C-00064 ,6374341 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-sandstone/6374341.p?skuId=6374341,13.5,Intel,Intel Core i5,1099.0,8,256GB Solid State Drive (Latest Model),Sandstone,17,4.9
V4C-00022 ,6374345 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-matte-black/6374345.p?skuId=6374345,13.5,Intel,Intel Core i5,1099.0,8,256GB Solid State Drive (Latest Model),Matte Black,84,4.7
HNR-00001 ,6145601 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-15-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-16gb-memory-256gb-ssd-silver/6145601.p?skuId=6145601,15,Intel,Intel Core i7,1999.0,16,256GB SSD,Silver,360,4.6
,,HP,Microsoft Surface,https://www.bestbuy.com/site/combo/pc-laptops/99d180a1-90ef-4a7f-a83f-8acecdddccc8,15.6,Intel,Intel Core i5,769.18,8,256GB Solid State Drive,"Natural Silver, Sandblasted Anodized Finish + 2 more items",0,0
,,HP,Microsoft Surface,https://www.bestbuy.com/site/combo/pc-laptops/8e8dd856-e4e8-47a4-9b3a-9a56185b5eb0,15.6,Intel,Intel Core i5,729.98,256,"Natural Silver, Sandblasted Anodized Finish and Microsoft",Office 365 Personal (1 Person) (12 Month Subscription-Auto Renew),0,0
V4G-00001 ,6374332 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-5-surface-edition-8gb-memory-128gb-ssd-latest-model-platinum/6374332.p?skuId=6374332,15,AMD,AMD Ryzen™ 5 Surface Edition,1099.0,8,128GB SSD (Latest Model),Platinum,17,4.9
HN4-00001 ,6145605 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-13-5-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-8gb-memory-256gb-ssd-platinum/6145605.p?skuId=6145605,13.5,Intel,Intel Core i7,1599.0,8,256GB SSD,Platinum,338,4.7
KJT-00001 ,6298134 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-platinum/6298134.p?skuId=6298134,12.3,Intel,Intel Core i5,799.0,8,256GB Solid State Drive,Platinum,627,4.7
KJT-00016 ,6298137 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-black/6298137.p?skuId=6298137,12.3,Intel,Intel Core i5,799.0,8,256GB Solid State Drive,Black,627,4.7
VGZ-00001 ,6374335 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-5-surface-edition-8gb-memory-256gb-ssd-latest-model-platinum/6374335.p?skuId=6374335,15,AMD,AMD Ryzen™ 5 Surface Edition,1299.0,8,256GB SSD (Latest Model),Platinum,3589,3.8
VGZ-00022 ,6374340 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-5-surface-edition-8gb-memory-256gb-ssd-latest-model-matte-black/6374340.p?skuId=6374340,15,AMD,AMD Ryzen™ 5 Surface Edition,1299.0,8,256GB SSD (Latest Model),Matte Black,9,4.0
MCZ-00001 ,6261397 ,Surface Go,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-go-10-touch-screen-intel-pentium-gold-8gb-memory-128gb-storage-silver/6261397.p?skuId=6261397,10,Intel,Intel Pentium Gold,399.0,8,128GB Storage,Silver,669,4.5
HNL-00001 ,6145606 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-13-5-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-16gb-memory-512gb-ssd-silver/6145606.p?skuId=6145606,13.5,Intel,Intel Core i7,2099.0,16,512GB SSD,Silver,289,4.7
HMU-00001 ,6181705 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-13-5-touch-screen-pixelsense-2-in-1-laptop-intel-core-i5-8gb-memory-128gb-ssd-platinum/6181705.p?skuId=6181705,13.5,Intel,Intel Core i5,1099.0,8,128GB SSD,Platinum,351,4.7
FUX-00001 ,6145602 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-15-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-16gb-memory-512gb-ssd-silver/6145602.p?skuId=6145602,15,Intel,Intel Core i7,2399.0,16,512GB SSD,Silver,111,4.6
KJU-00016 ,6298140 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i7-8gb-memory-256gb-solid-state-drive-black/6298140.p?skuId=6298140,12.3,Intel,Intel Core i7,999.0,8,256GB Solid State Drive,Black,223,4.8
VFL-00001 ,6374339 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-7-surface-edition-16gb-memory-512gb-ssd-latest-model-platinum/6374339.p?skuId=6374339,15,AMD,AMD Ryzen™ 7 Surface Edition,1899.0,16,512GB SSD (Latest Model),Platinum,3,3.3
VFL-00022 ,6374352 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-7-surface-edition-16gb-memory-512gb-ssd-latest-model-matte-black/6374352.p?skuId=6374352,15,AMD,AMD Ryzen™ 7 Surface Edition,1899.0,16,512GB SSD (Latest Model),Matte Black,3,3.3
V9R-00022 ,6374326 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-5-surface-edition-16gb-memory-256gb-ssd-latest-model-matte-black/6374326.p?skuId=6374326,15,AMD,AMD Ryzen™ 5 Surface Edition,1499.0,16,256GB SSD (Latest Model),Matte Black,3589,3.8
V9R-00001 ,6374350 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-5-surface-edition-16gb-memory-256gb-ssd-latest-model-platinum/6374350.p?skuId=6374350,15,AMD,AMD Ryzen™ 5 Surface Edition,1499.0,16,256GB SSD (Latest Model),Platinum,3589,3.8
FVH-00001 ,6145600 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-15-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-16gb-memory-1tb-gb-ssd-platinum/6145600.p?skuId=6145600,15,Intel,Intel Core i7,2799.0,16,1TB GB SSD,Platinum,48,4.5
VEF-00022 ,6374334 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-256gb-solid-state-drive-latest-model-matte-black/6374334.p?skuId=6374334,13.5,Intel,Intel Core i7,1399.0,16,256GB Solid State Drive (Latest Model),Matte Black,4,4.0
VEF-00043 ,6374336 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-256gb-solid-state-drive-latest-model-cobalt-blue/6374336.p?skuId=6374336,13.5,Intel,Intel Core i7,1399.0,16,256GB Solid State Drive (Latest Model),Cobalt Blue,4,4.0
VEF-00001 ,6374337 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-256gb-solid-state-drive-latest-model-platinum/6374337.p?skuId=6374337,13.5,Intel,Intel Core i7,1399.0,16,256GB Solid State Drive (Latest Model),Platinum,4,4.0
VEF-00064 ,6374346 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-256gb-solid-state-drive-latest-model-sandstone/6374346.p?skuId=6374346,13.5,Intel,Intel Core i7,1399.0,16,256GB Solid State Drive (Latest Model),Sandstone,4,4.0
HNN-00001 ,6145607 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-13-5-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-16gb-memory-1tb-gb-ssd-platinum/6145607.p?skuId=6145607,13.5,Intel,Intel Core i7,2599.0,16,1TB GB SSD,Platinum,35,4.4
VGS-00001 ,6374328 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-latest-model-platinum/6374328.p?skuId=6374328,13.5,Intel,Intel Core i7,1799.0,16,512GB Solid State Drive (Latest Model),Platinum,5,4.6
VGS-00054 ,6374331 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-latest-model-sandstone/6374331.p?skuId=6374331,13.5,Intel,Intel Core i7,1799.0,16,512GB Solid State Drive (Latest Model),Sandstone,5,4.6
VGS-00043 ,6374338 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-latest-model-cobalt-blue/6374338.p?skuId=6374338,13.5,Intel,Intel Core i7,1799.0,16,512GB Solid State Drive (Latest Model),Cobalt Blue,5,4.6
VGS-00022 ,6374344 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-latest-model-matte-black/6374344.p?skuId=6374344,13.5,Intel,Intel Core i7,1799.0,16,512GB Solid State Drive (Latest Model),Matte Black,5,4.6
VFP-00001 ,6374319 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-15-touch-screen-amd-ryzen-7-surface-edition-32gb-memory-1tb-ssd-latest-model-matte-black/6374319.p?skuId=6374319,15,AMD,AMD Ryzen™ 7 Surface Edition,2599.0,32,1TB SSD (Latest Model),Matte Black,3589,3.8
VGL-00001 ,6374347 ,Surface Laptop 3,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-3-13-5-touch-screen-intel-core-i7-16gb-memory-1tb-solid-state-drive-latest-model-matte-black/6374347.p?skuId=6374347,13.5,Intel,Intel Core i7,2199.0,16,1TB Solid State Drive (Latest Model),Matte Black,1,5.0
MCZ-00001 ,6261397 ,Surface Go,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-go-10-touch-screen-intel-pentium-gold-8gb-memory-128gb-storage-silver/6261397.p?skuId=6261397,10,Intel,Intel Pentium Gold,399.0,8,128GB Storage,Silver,669,4.5
FVH-00001 ,6145600 ,Surface Book 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-book-2-15-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-16gb-memory-1tb-gb-ssd-platinum/6145600.p?skuId=6145600,15,Intel,Intel Core i7,2799.0,16,1TB GB SSD,Platinum,48,4.5
KJW-00001 ,6298147 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i7-16gb-memory-1tb-solid-state-drive-platinum/6298147.p?skuId=6298147,12.3,Intel,Intel Core i7,2299.0,16,1TB Solid State Drive,Platinum,41,4.7
LQU-00001 ,6305933 ,Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-2-13-5-touch-screen-intel-core-i7-16gb-memory-1tb-solid-state-drive-platinum/6305933.p?skuId=6305933,13.5,Intel,Intel Core i7,2564.99,16,1TB Solid State Drive,Platinum,3,4.7
DAL-00092 ,6298031 ,Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-2-13-5-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-black/6298031.p?skuId=6298031,13.5,Intel,Intel Core i7,0,16,512GB Solid State Drive,Black,43,0
GSRF DAG-00114 ,6382133 ,Geek Squad Certified Refurbished Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-geek-squad-certified-refurbished-surface-laptop-2-13-5-touch-screen-intel-core-i5-8gb-256gb-ssd-black/6382133.p?skuId=6382133,13.5,Intel,Intel Core i5,1111.99,8,256GB SSD,Black,3589,0
GSRF LQL-00001 ,6382132 ,Geek Squad Certified Refurbished Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-geek-squad-certified-refurbished-surface-laptop-2-13-5-touch-screen-intel-core-i5-8gb-128gb-ssd-platinum/6382132.p?skuId=6382132,13.5,Intel,Intel Core i5,854.99,8,128GB SSD,Platinum,3589,0
LQL-00001 ,6298022 ,Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-2-13-5-touch-screen-intel-core-i5-8gb-memory-128gb-solid-state-drive-platinum/6298022.p?skuId=6298022,13.5,Intel,Intel Core i5,0,8,128GB Solid State Drive,Platinum,626,0
LGP-00001 ,6298148 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i5-8gb-memory-128gb-solid-state-drive-platinum/6298148.p?skuId=6298148,12.3,Intel,Intel Core i5,0,8,128GB Solid State Drive,Platinum,1081,4.1
KJV-00001 ,6298143 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-platinum/6298143.p?skuId=6298143,12.3,Intel,Intel Core i7,0,16,512GB Solid State Drive,Platinum,162,4.1
KJU-00001 ,6298138 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i7-8gb-memory-256gb-solid-state-drive-platinum/6298138.p?skuId=6298138,12.3,Intel,Intel Core i7,0,8,256GB Solid State Drive,Platinum,223,0
KJV-00016 ,6298146 ,Surface Pro 6,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-pro-6-12-3-touch-screen-intel-core-i7-16gb-memory-512gb-solid-state-drive-latest-model-black/6298146.p?skuId=6298146,12.3,Intel,Intel Core i7,0,16,512GB Solid State Drive (Latest Model),Black,162,0
DAJ-00092 ,6298024 ,Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-2-13-5-touch-screen-intel-core-i7-8gb-memory-256gb-solid-state-drive-black/6298024.p?skuId=6298024,13.5,Intel,Intel Core i7,0,8,256GB Solid State Drive,Black,78,0
LQN-00038 ,6298032 ,Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-2-13-5-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-cobalt-blue/6298032.p?skuId=6298032,13.5,Intel,Intel Core i5,0,8,256GB Solid State Drive,Cobalt Blue,886,0
